City,Date,Temperature_C,Rainfall_MM,Wind_Speed_KMH,Humidity_PCT
New York,2023-01-03 06:00:00,9.600732645663356,13.051203921488328,39.79563323989471,42.72264287525438
Chicago,2023-01-03 07:00:00,1.9786971237253812,14.671540744358913,18.08643056608929,41.40346605584947
Boston,2023-01-03 08:00:00,29.790686020423564,8.593154981894775,9.43173338701274,66.61952309242025
Chicago,2023-01-03 09:00:00,4.96372089468856,17.969993471534757,2.9908949515180305,55.46377287564219
New York,2023-01-03 10:00:00,19.901199446595108,16.84655245291189,21.082601943890403,77.37868227776656
New York,2023-01-03 11:00:00,20.452846217391283,15.1796957548506,25.152807251925147,86.74481421397334
New York,2023-01-03 12:00:00,4.951596128314515,17.933943761239522,33.55091742651566,78.94606829579024
Boston,2023-01-03 13:00:00,10.258041951066982,2.259408485749661,36.33653484423335,52.84670278344196
San Francisco,2023-01-03 14:00:00,22.75032134717753,9.142825410957974,38.4948458776817,73.27297460194677
San Francisco,2023-01-03 15:00:00,-3.848617550864595,5.739980421487612,33.89014492244947,79.88632380012913
Seattle,2023-01-03 16:00:00,20.572513481797365,11.60981092359501,24.83574960310847,49.24706356426312
Boston,2023-01-03 17:00:00,2.369556934506729,18.35991778760764,1.6913296284896928,41.6887365253593
Chicago,2023-01-03 18:00:00,17.5462614312749,6.310343980471027,33.886033754455255,47.20037255486721
New York,2023-01-03 19:00:00,19.090679545335885,19.654520465211057,33.453477441261306,67.9303328022305
Seattle,2023-01-03 20:00:00,13.341421112102983,6.837968826970755,14.889909579718775,60.74175338951761
Boston,2023-01-03 21:00:00,12.971134221788066,5.074283374202945,28.14544402795272,85.00444648995983
Seattle,2023-01-03 22:00:00,11.711255330814762,11.317432283324944,2.5095022274460854,73.86279009804119
New York,2023-01-03 23:00:00,23.23507947056276,11.11646113966061,17.54532104581342,70.97314718367758
Chicago,2023-01-04 00:00:00,3.947950285076036,3.3991437651902934,31.90381727929712,57.49606857140118
New York,2023-01-04 01:00:00,6.5449523494146575,3.810397238066472,36.56993344612312,31.427012636235013
San Francisco,2023-01-04 02:00:00,13.66072827596532,3.6128087218364646,33.10746088348506,43.35191336204669
Boston,2023-01-04 03:00:00,25.651721522997683,0.2767047454435745,13.618259787853637,34.87297539084718
Chicago,2023-01-04 04:00:00,17.981129968123483,6.210470611127617,16.344820242852613,56.91389365918062
Seattle,2023-01-04 05:00:00,-4.091117482143529,1.0678743919299527,3.3903001482325834,83.06882329988707
Seattle,2023-01-04 06:00:00,21.234641674541145,19.53070950649038,36.15119705709834,58.38539910659183
Seattle,2023-01-04 07:00:00,22.91874960067728,17.733515251364423,16.524939837073035,37.67799545031817
Boston,2023-01-04 08:00:00,18.334931459562508,17.37691408903651,27.870410816022183,36.3595237799042
Boston,2023-01-04 09:00:00,30.243012157440127,19.61495317825499,20.80599273579913,60.03673329221866
San Francisco,2023-01-04 10:00:00,11.077812780955618,1.5821214832440322,13.667763081250715,87.63587180376629
Seattle,2023-01-04 11:00:00,31.791672691567666,6.143348586173354,38.104044296916186,87.6829220940201
Chicago,2023-01-04 12:00:00,33.181259170409795,19.78540035125036,25.878321217739447,71.20457521512418
Boston,2023-01-04 13:00:00,25.2291119844088,8.765054242463819,37.78877710396497,35.07733293392839
New York,2023-01-04 14:00:00,32.75277207035246,9.80122609165902,4.9136168491901255,56.82367031298314
San Francisco,2023-01-04 15:00:00,14.35470115487722,3.748483623833912,10.539023431638608,85.07821395753379
Boston,2023-01-04 16:00:00,21.248293902065388,13.893604049128204,2.5310242604132904,85.92508680183438
Seattle,2023-01-04 17:00:00,4.721693668168916,7.343704337176195,22.756965662861344,39.98711763831968
New York,2023-01-04 18:00:00,22.57018924647664,10.054389869936715,14.268870290018013,32.19405137555737
New York,2023-01-04 19:00:00,33.53008390532716,1.7784289939424625,36.85666098997758,73.87007418201128
San Francisco,2023-01-04 20:00:00,34.141292010892165,1.99570956046506,17.96816250035976,58.66416566921022
Boston,2023-01-04 21:00:00,18.58129035464132,18.53159993439328,34.7551147186026,66.78423353367177
Chicago,2023-01-04 22:00:00,9.738133393865295,11.71235115216624,13.757403236089536,85.33381733231562
New York,2023-01-04 23:00:00,29.908335287595072,12.442769843646582,1.2642865794057645,84.1267390612885
Boston,2023-01-05 00:00:00,28.17670267616328,8.829947372478667,35.54716443345341,41.7558296139764
Chicago,2023-01-05 01:00:00,19.51032412048192,13.708374285194218,21.37384636707704,84.08468540541132
San Francisco,2023-01-05 02:00:00,28.672100766655085,13.445362265700044,23.86983933334863,85.03733550592449
New York,2023-01-05 03:00:00,29.55666878560436,1.3270249052144711,17.976665713150126,62.09024253235327
Seattle,2023-01-05 04:00:00,20.6522447057943,13.966355793361142,28.14730333254305,60.63485530097102
San Francisco,2023-01-05 05:00:00,25.754234715765,16.024824033992648,38.3893361637961,64.19729981934358
New York,2023-01-05 06:00:00,33.21657262242772,10.085128353224633,14.198984799311804,79.3249865511095
New York,2023-01-05 07:00:00,14.990180494212634,5.223200161955011,5.217485051033988,55.50643397386007
Boston,2023-01-05 08:00:00,23.518339976190465,2.9711054776623613,10.56913011527707,85.54627180820708
Boston,2023-01-05 09:00:00,-0.4336066424295781,16.34603907431503,8.330762796546441,87.2397524333715
Boston,2023-01-05 10:00:00,-3.929161496388942,13.188976046140573,12.303826746689989,77.67279991295302
Boston,2023-01-05 11:00:00,14.490429748509747,0.0935736641640838,27.480918191594892,38.20672756461886
Chicago,2023-01-05 12:00:00,6.808284819695412,0.9297394642792668,25.658112183939647,71.91968655392012
New York,2023-01-05 13:00:00,-1.9172491671826064,0.5159290552043494,10.25269875588899,66.46730224887567
San Francisco,2023-01-05 14:00:00,3.804599200523864,6.853158671438302,38.08392715563655,63.47648453564079
San Francisco,2023-01-05 15:00:00,18.27053762518018,15.441318794118128,19.718239984526345,88.64592948703971
Chicago,2023-01-05 16:00:00,4.711472270533218,16.360572301624433,38.35768194829987,79.34955264331285
San Francisco,2023-01-05 17:00:00,12.716378634510296,9.412845635936666,0.1125037620950575,72.6001719817065
Boston,2023-01-05 18:00:00,23.367545503818224,11.611445495637147,21.66047453499677,41.018067303451225
San Francisco,2023-01-05 19:00:00,32.845175037142525,16.220656975575736,22.68714116458003,48.44107779624788
New York,2023-01-05 20:00:00,29.717156556620267,19.414040025862786,0.0432269298801157,80.46433470092592
Seattle,2023-01-05 21:00:00,15.13675492251798,6.099148231435471,16.57487113123913,59.23292355180165
Chicago,2023-01-05 22:00:00,17.253046287304535,0.7956808661803172,13.544963842294244,66.1231831334685
San Francisco,2023-01-05 23:00:00,1.6262181156527644,7.446434980076491,13.8429957883409,31.329286511302534
Chicago,2023-01-06 00:00:00,26.810130586602405,6.500770322109338,13.0709529685342,39.82777908954464
Seattle,2023-01-06 01:00:00,34.505993068195224,11.0331058633035,3.052115346221762,47.03845406065946
Chicago,2023-01-06 02:00:00,29.40929412551248,10.111386623886462,22.10391143790037,76.24948538810338
Chicago,2023-01-06 03:00:00,10.86245036257726,14.050631756594903,22.00518752795344,62.85070758152364
San Francisco,2023-01-06 04:00:00,-0.5263251852994566,18.601246778960075,39.76032042507695,30.1743016936137
San Francisco,2023-01-06 05:00:00,23.810292976849546,18.14086295181875,37.2963341990326,72.9578967415298
San Francisco,2023-01-06 06:00:00,21.861290003963703,1.0013128336407795,19.472036925671205,83.3490608749243
Chicago,2023-01-06 07:00:00,33.19584157524888,3.855658111618061,13.92378333214825,49.84245256725089
Boston,2023-01-06 08:00:00,4.659624287441314,6.584021341062794,38.79945607299543,77.86678775737487
Chicago,2023-01-06 09:00:00,27.873568329221,7.170976685719738,4.454874582337047,60.06925897978697
Seattle,2023-01-06 10:00:00,11.959154130719584,0.1505997206619391,19.62125017319498,85.75580494589494
Seattle,2023-01-06 11:00:00,8.6440944559163,16.89086852211294,10.702564257890606,38.91674638658978
Chicago,2023-01-06 12:00:00,30.91084652028141,8.028626997200714,12.900351373318344,73.45006378637675
Seattle,2023-01-06 13:00:00,19.45811699931893,16.8608444145579,21.37925858215293,45.79482734115221
Seattle,2023-01-06 14:00:00,20.94740492865897,9.271581466281436,36.948007325544815,59.64872760763168
New York,2023-01-06 15:00:00,5.301878173482688,12.606683767258271,27.13943495424269,86.72729350251198
Seattle,2023-01-06 16:00:00,18.763764133966355,13.424454401862691,2.852125134436121,88.17209951796883
Chicago,2023-01-06 17:00:00,19.482227669817576,10.635324445799322,14.139959773974624,55.72355380654948
Boston,2023-01-06 18:00:00,8.966465579460197,19.04534023020509,32.306832569400086,41.7857941105803
Chicago,2023-01-06 19:00:00,16.680369697822222,5.991159872328087,22.17400856075729,74.39616273066099
New York,2023-01-06 20:00:00,-2.9674991578974064,12.838546499424536,34.59111061100289,75.2652316337493
San Francisco,2023-01-06 21:00:00,5.15535133232833,16.526369088070368,25.646747827954822,61.72758715893637
Boston,2023-01-06 22:00:00,23.943993057973856,9.111224207157065,28.085674030017906,72.23063387965597
Boston,2023-01-06 23:00:00,31.476395209366125,2.0522228936073006,14.219502623435329,31.79981188107786
Chicago,2023-01-07 00:00:00,17.789549498963815,12.192689021724572,3.9454546073056473,63.86255491560185
San Francisco,2023-01-07 01:00:00,15.028592474394568,0.8631009152338742,34.76127642954857,48.41744007179384
Seattle,2023-01-07 02:00:00,33.87534260330841,14.431380717029278,27.224566605664045,78.61582469386929
New York,2023-01-07 03:00:00,26.77132254156106,9.013198398643896,19.078445649008483,35.876510080131766
San Francisco,2023-01-07 04:00:00,30.284017197164125,7.909287135481737,8.16878883872846,46.2002433915986
Boston,2023-01-07 05:00:00,33.27283119884106,18.915783831840116,31.81499796190826,69.39395621491249
Chicago,2023-01-07 06:00:00,13.475412005876072,1.7927691315885474,14.621773456283718,78.07903382144548
Chicago,2023-01-07 07:00:00,-1.00127629570832,4.44958079452878,8.870392820025664,55.57803206701563
Seattle,2023-01-07 08:00:00,1.2651668421343798,13.67952098974584,29.34636196242813,87.07152370787075
New York,2023-01-07 09:00:00,17.066968533350114,13.567524829349423,22.032557187620604,58.92550260424071
New York,2023-01-07 10:00:00,1.4943478900138407,5.104862342938306,37.06090199495099,33.75876443750139
San Francisco,2023-01-07 11:00:00,25.73727403129788,8.528071747584221,7.271206583079168,89.50131908401781
Chicago,2023-01-07 12:00:00,-3.895514864684535,1.1118668395611997,15.485038318036972,81.62850820722684
New York,2023-01-07 13:00:00,20.544263756887855,19.46786328888849,1.5859726615525416,85.26903505274147
New York,2023-01-07 14:00:00,32.29458373829846,19.07071457665233,19.982087243591423,55.0031435732196
Chicago,2023-01-07 15:00:00,19.997492871630733,3.4500534940244565,5.668802597362865,66.74155507552189
San Francisco,2023-01-07 16:00:00,17.38490261902468,4.811469792880971,17.182447759451218,38.72639631666308
New York,2023-01-07 17:00:00,5.828162880458558,3.413483797205385,34.49407923011101,72.3558344563242
San Francisco,2023-01-07 18:00:00,6.931547542007369,13.213795913193293,13.570582517286084,68.32125834025166
Seattle,2023-01-07 19:00:00,14.83025074615202,5.491087156525191,30.9395871955949,42.70856177494202
San Francisco,2023-01-07 20:00:00,1.7716713675255846,7.186384648139519,38.93425422102343,72.6747339048903
New York,2023-01-07 21:00:00,15.67302014228433,3.542777096556766,36.58069759392194,43.01373101325737
New York,2023-01-07 22:00:00,32.83111491942993,7.097861637332123,26.912405965533317,77.03094666941078
Seattle,2023-01-07 23:00:00,-2.142595140853696,16.620548767382047,4.849090111453513,85.5024056250796
Chicago,2023-01-08 00:00:00,10.17551925986822,3.3801860385786475,10.333119278722393,54.36853052476239
Chicago,2023-01-08 01:00:00,27.129652328845168,6.051094131664518,14.536125773935812,53.03214181415835
Chicago,2023-01-08 02:00:00,33.87478411244779,17.345304573693078,29.524133687469853,78.76302115566902
New York,2023-01-08 03:00:00,4.920094577117112,8.623072614465993,30.92992948382488,48.56654298639043
Seattle,2023-01-08 04:00:00,19.74735664154279,2.929082555281908,37.74705207816064,38.951435758404166
New York,2023-01-08 05:00:00,-0.7388764945537041,1.6239186554889984,11.349926341642874,56.803880146187154
Boston,2023-01-08 06:00:00,8.152914295255066,2.9071547279255494,15.438647148065794,58.42051437526088
Seattle,2023-01-08 07:00:00,9.83907194700793,0.7336401727889141,21.955871610469707,34.25924502251212
Boston,2023-01-08 08:00:00,14.899092204342566,14.347971572203004,15.099780565164975,78.87003109652832
Chicago,2023-01-08 09:00:00,15.566887848736908,8.554056738394616,10.178961803373916,32.377535821750456
San Francisco,2023-01-08 10:00:00,-2.540486078894606,16.916802551406068,35.36531092503818,80.12586119177041
Boston,2023-01-08 11:00:00,31.226179769553237,10.202718138309164,4.816426431319876,33.90856956508283
Seattle,2023-01-08 12:00:00,34.62194633710642,8.810119882609161,16.031243812891127,31.35897612185302
Boston,2023-01-08 13:00:00,0.0627877128850729,6.323998424671378,26.568478231751197,75.89765278394239
San Francisco,2023-01-08 14:00:00,1.8737891361998216,12.608827159122438,5.254664028998293,87.54347331359781
New York,2023-01-08 15:00:00,5.49498926695235,12.024151076292712,9.500443205157922,47.22290227310897
New York,2023-01-08 16:00:00,22.05255484110783,14.927549987092997,38.31529499721806,84.1098114118484
San Francisco,2023-01-08 17:00:00,14.870796528598335,17.382410868705097,34.41147379319797,56.40987520850631
San Francisco,2023-01-08 18:00:00,-3.975781070965825,2.7755868156462804,35.254471951329364,40.12672417082092
Seattle,2023-01-08 19:00:00,-3.463920589769982,18.819397169594893,34.968315665307294,87.12450715187748
Seattle,2023-01-08 20:00:00,21.65426505453521,2.3937661445500047,18.21974543170432,88.8753793020959
Chicago,2023-01-08 21:00:00,26.756155118803555,12.1728364397369,18.569295806784364,68.36888232102567
New York,2023-01-08 22:00:00,23.61474992000003,16.475412390516716,35.33977203861155,40.70732567522015
New York,2023-01-08 23:00:00,18.8771374383223,19.132269266408947,4.164402974982653,83.4892605940957
New York,2023-01-09 00:00:00,6.058650836656261,10.096367114770723,5.286743688204134,56.087009096060186
Seattle,2023-01-09 01:00:00,3.311250152898788,10.282150100504063,0.4152149357053147,80.16616732808029
New York,2023-01-09 02:00:00,32.791355211327,12.879801224524789,35.868065927912944,47.90299578662945
Seattle,2023-01-09 03:00:00,7.968384464890445,16.962662490434838,12.27799159091228,41.46025232594973
Seattle,2023-01-09 04:00:00,-4.248329153345205,14.054605530653168,34.21985730347184,70.73325195722984
Chicago,2023-01-09 05:00:00,34.86915473376869,13.25399490894294,35.39229830201904,76.62122987631784
Boston,2023-01-09 06:00:00,2.043998376635248,18.67006620669708,2.62939562852325,38.19521492817123
San Francisco,2023-01-09 07:00:00,20.057416098212485,17.108904540709972,34.958984293997865,37.45446228147021
Seattle,2023-01-09 08:00:00,7.547257918544101,9.005699018082176,22.14095407467973,80.88642683693024
Chicago,2023-01-09 09:00:00,34.33472171887481,18.3012432781701,1.7840925540226893,49.76684234479485
Boston,2023-01-09 10:00:00,21.546317465796896,8.975351295139873,38.64092653309336,84.46006801955221
Seattle,2023-01-09 11:00:00,4.71596018717349,1.22054592318247,1.714096143983559,75.17158394385245
San Francisco,2023-01-09 12:00:00,27.3996522347743,17.93706998174089,38.85313450047913,84.26437233935931
New York,2023-01-09 13:00:00,-0.4903010011183228,10.655150311874042,35.3800970404911,68.28925181093726
Chicago,2023-01-09 14:00:00,27.448960036767275,5.055597408561088,14.459206178847586,82.58534113653248
San Francisco,2023-01-09 15:00:00,-4.828507618425686,16.653717039801123,19.678891023721352,65.75591046875337
Boston,2023-01-09 16:00:00,8.979469613081875,1.5848188341238778,36.31098780970791,83.64574293864226
Seattle,2023-01-09 17:00:00,2.8985851721819422,9.570935073494883,23.275426975686464,60.0262323660959
Boston,2023-01-09 18:00:00,4.261541519443405,9.15499472727676,17.752463038724787,85.78622994622006
Chicago,2023-01-09 19:00:00,22.536588904762223,1.593130964314815,31.74955361685869,70.03724475646735
San Francisco,2023-01-09 20:00:00,23.54137802252822,6.762175288322132,0.9270641633703436,59.26873115820784
Chicago,2023-01-09 21:00:00,6.163876463972322,13.938503838265124,38.19560008521152,56.80672365133478
Boston,2023-01-09 22:00:00,28.88626293074361,15.975218980573704,34.73589718519308,86.18540345858338
Boston,2023-01-09 23:00:00,29.49489963004304,18.27281628320896,33.889572811700155,84.11277455233797
Boston,2023-01-10 00:00:00,30.9748397737052,13.162422749657868,1.2781644337294695,38.250661552025406
Boston,2023-01-10 01:00:00,34.67311322447186,0.8961491656692888,14.057889371034571,32.303971755856466
Seattle,2023-01-10 02:00:00,33.18652490852052,5.9857312575840655,30.600174894093595,74.23109510356012
New York,2023-01-10 03:00:00,17.35211368800551,13.382404079477295,32.7095773683303,88.61600090824001
Seattle,2023-01-10 04:00:00,12.797306023040012,12.115696407437364,29.68126651367445,65.91600995102824
Chicago,2023-01-10 05:00:00,2.3084577780810056,18.42905800353904,22.828785660732343,65.62905851032554
Boston,2023-01-10 06:00:00,23.51587641491846,6.771499012665572,17.13227233279419,39.98634847708297
New York,2023-01-10 07:00:00,13.47590061417518,2.107567487361477,29.760803796820166,57.8689722477948
Chicago,2023-01-10 08:00:00,1.62147651834466,17.77568761717644,36.43855950676,35.98995615886399
Boston,2023-01-10 09:00:00,25.33021110245744,16.126535054925576,30.77535407606034,85.1604891554876
Boston,2023-01-10 10:00:00,13.05759554486634,14.089975942981743,27.721012510918253,64.33189006273518
Chicago,2023-01-10 11:00:00,20.14008667340017,6.683158891677293,7.810956843817354,79.68343430453446
Chicago,2023-01-10 12:00:00,26.82691040243977,13.172284090643045,8.818397843571898,37.23864218464168
Boston,2023-01-10 13:00:00,1.2512032216861035,15.617018869101347,13.679453724146518,69.05238364850916
Seattle,2023-01-10 14:00:00,7.860928324042966,11.751695301732038,12.115229202887924,63.414428885212494
Seattle,2023-01-10 15:00:00,-0.1230947502583834,0.0979969415811332,10.59225869852857,33.20903708367465
Chicago,2023-01-10 16:00:00,33.04564557496891,12.922046532659792,9.68154301021643,76.52025505593298
Chicago,2023-01-10 17:00:00,-3.3363539873863246,19.34835051171266,31.024333785236905,76.79653095517776
San Francisco,2023-01-10 18:00:00,31.251657309182782,16.589830326022952,36.79125194876772,46.8341589814775
San Francisco,2023-01-10 19:00:00,-4.410207021301904,1.2522841107250149,19.71443751665933,86.48775981423466
New York,2023-01-10 20:00:00,6.707867796632097,5.927497837230431,37.17393538799119,61.22666140010702
Seattle,2023-01-10 21:00:00,15.600687238311018,3.6608521123717703,25.257622125364847,46.22331118284576
Chicago,2023-01-10 22:00:00,15.485698612582295,3.438668998616789,35.02996712583597,31.514770021836394
Chicago,2023-01-10 23:00:00,19.921141204921117,11.963956608869086,1.6187314502166572,84.75896644887268
New York,2023-01-11 00:00:00,-0.474202631356988,0.6998155773864734,31.47007650989095,84.77587252136416
New York,2023-01-11 01:00:00,-2.9152074366561376,7.590767355495505,26.540677147580645,47.84195291268054
San Francisco,2023-01-11 02:00:00,19.048149402149555,18.600615298709403,25.626809804334982,83.17509069463173
Boston,2023-01-11 03:00:00,4.398592603316583,10.642889911288052,26.707520207715664,34.18508039437444
New York,2023-01-11 04:00:00,25.434019662938372,19.19611763712072,25.38433367170392,79.71753480826362
San Francisco,2023-01-11 05:00:00,17.981125593205284,9.288793907234798,18.11624848770183,68.53503632155054
Chicago,2023-01-11 06:00:00,-3.727208201355983,13.58949723168992,7.6008952059674595,75.66637296870525
Seattle,2023-01-11 07:00:00,30.169658342496973,7.657218325996313,4.1563118015761535,48.33192443369349
Boston,2023-01-11 08:00:00,5.801206560991329,17.009788609218838,2.611572346342901,43.33854758443458
Boston,2023-01-11 09:00:00,0.0719866723683848,1.3759298745560256,1.6107303482374655,75.98971693965002
Chicago,2023-01-11 10:00:00,6.54379355738492,9.004302846408951,14.74592174177678,79.10503798677054
Chicago,2023-01-11 11:00:00,9.445713250857164,0.1104117281939576,10.150830117639726,34.11289017388012
Seattle,2023-01-11 12:00:00,12.78782017612609,12.98375029325712,1.3038224556958022,87.99403056956342
New York,2023-01-11 13:00:00,21.686897028645376,3.5646582220203604,21.37213732555309,30.609950317298157
Boston,2023-01-11 14:00:00,11.555191523916896,5.816503199282632,26.8645136059906,31.04975470327643
Seattle,2023-01-11 15:00:00,1.5726585087710987,4.550748860623928,22.009390160113607,86.88685261367148
Boston,2023-01-11 16:00:00,34.70184522079938,5.554696403936847,19.18470567621169,89.7907376843811
San Francisco,2023-01-11 17:00:00,21.88806356033139,11.94101239480929,25.25689833841053,37.381252362209466
Seattle,2023-01-11 18:00:00,-2.2251474876526967,17.55799890277151,4.6555632776365785,35.73422385409448
Seattle,2023-01-11 19:00:00,8.888902692843207,1.5270548900780878,38.14870957890322,47.91343279977849
Chicago,2023-01-11 20:00:00,20.574586732176176,11.913334705830694,15.5841544580136,46.40129995454386
Chicago,2023-01-11 21:00:00,17.03175078590217,17.071747664197638,39.95131260713424,50.47694879025155
San Francisco,2023-01-11 22:00:00,31.146454697733745,16.780996232435427,12.571876134665526,56.71188469792819
Seattle,2023-01-11 23:00:00,25.20217634861673,3.4552839524875933,22.952572827936805,30.24583375446549
Seattle,2023-01-12 00:00:00,1.1225096170567594,8.193854759795853,30.078552757055608,79.830065551502
New York,2023-01-12 01:00:00,11.98694556991773,12.19003017069657,24.34808517321565,49.614017627225095
San Francisco,2023-01-12 02:00:00,7.133782570388618,4.328888041105055,21.031072432487623,59.213661039606585
Seattle,2023-01-12 03:00:00,12.821064821931166,8.83813673619014,32.114060049910385,35.09922360199663
San Francisco,2023-01-12 04:00:00,-2.7307985827419623,15.318910643465282,30.501277068163667,30.761904281027427
New York,2023-01-12 05:00:00,32.306565828121286,17.192959138369236,11.744421342394054,61.09276978412737
Chicago,2023-01-12 06:00:00,15.137165947395468,19.78968844941865,16.265662295253897,49.51333788601272
New York,2023-01-12 07:00:00,20.309257102039822,2.842317913825549,16.813302592089308,68.00308984060078
Chicago,2023-01-12 08:00:00,20.693795924206007,0.4045387425926816,20.86193010848669,85.4927303370392
San Francisco,2023-01-12 09:00:00,2.37491430688399,2.493817317062925,15.65448529367007,31.90909629150744
Chicago,2023-01-12 10:00:00,29.554257712401903,4.140121314222691,16.207649618094713,85.58049576407137
Boston,2023-01-12 11:00:00,7.094010111289947,17.56569730666105,26.89157007177823,63.14752443489057
Seattle,2023-01-12 12:00:00,25.73624261422572,2.5068297130558426,4.558768051980362,56.73607996016328
New York,2023-01-12 13:00:00,24.198770079492004,3.530767247691251,28.17130468424024,80.8230028311274
